list_id,list_name,campaign,tier,phone_number,company_name,title,address1,city,state,postal_code,email,caller_id_pool,priority,vendor_lead_code,source,comments
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3526368861,James Strickland - Janney Roofing,Roofing contractor,674 W Minneola Ave,Clermont,FL,34711,,352,,RR-131,roofing-contractor-partner,CLERMONT
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3527052869,Horizon West Roofing,Roofing contractor,2755 Border Lake Rd,Apopka,FL,32703,,352,,RR-167,roofing-contractor-partner,APOPKA
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3527210398,Titan Roofing,Roofing contractor,450 E Highway 50 Ste 3,Clermont,FL,34711,,352,,RR-125,roofing-contractor-partner,CLERMONT
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3527527472,David's Clermont Roofing,Roofing contractor,1635 E Highway 50,Clermont,FL,34711,,352,,RR-126,roofing-contractor-partner,CLERMONT
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3527905300,EDCK Roofing,Roofing contractor,250 Citrus Tower Blvd Ste 603,Clermont,FL,34711,,352,,RR-135,roofing-contractor-partner,CLERMONT
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3529012955,Roofs For Everyone,Roofing contractor,1674 Grandeflora Ave,Clermont,FL,34711,,352,,RR-140,roofing-contractor-partner,CLERMONT
2005,Roofing-Clermont-Lake,RRSOFLA,Clermont/Lake (352),3529360068,Raven Roofing Ltd,Roofing contractor,200 Bloxam Ave,Clermont,FL,34711,,352,,RR-134,roofing-contractor-partner,CLERMONT
2009,Roofing-Other,RRSOFLA,Other/Toll-free,3866315566,Pinnacle Roofing Group,Roofing contractor,,Orlando,FL,32836,,manual,,RR-010,roofing-contractor-partner,Lic CCC1332542
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072034825,His and Hers Roofing,Roofing contractor,515 18th St,Orlando,FL,32805,,407/321/689,,RR-108,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072144872,Universal Roof And Contracting,Roofing contractor,5655 Carder Rd,Orlando,FL,32810,,407/321/689,,RR-026,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072236101,Mejia Remodeling Company,Roofing contractor,3811 Double Eagle Dr,Orlando,FL,32839,,407/321/689,,RR-039,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072272044,Liquid Roof Doctors LLC,Roofing contractor,1035 Primera Blvd Ste 1041,Lake Mary,FL,32746,,407/321/689,,RR-202,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072303858,Greenway Roofing of Florida,Roofing contractor,16 N Orlando Ave,Kissimmee,FL,34741,,407/321/689,,RR-096,roofing-contractor-partner,KISSIMMEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072532221,Keeping You Dry Roofing,Roofing contractor,2550 W Colonial Dr,Orlando,FL,32804,,407/321/689,,RR-015,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072574860,Steele's Roofing,Roofing contractor,1337 N 6th St,Orlando,FL,32820,,407/321/689,,RR-030,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072641632,KK Brothers Remodeling Services,Roofing contractor,3878 Kingston Oaks Cv,Oviedo,FL,32765,,407/321/689,,RR-227,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072683178,Peet Roofing & Remodeling,Roofing contractor,1641 Woodland Ave,Winter Park,FL,32789,,407/321/689,,RR-016,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072759444,The Orlando Roofing Co,Roofing contractor,,Orlando,FL,32836,,407/321/689,,RR-003,roofing-contractor-partner,PRIORITY 32836; Lic CCC1330550
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072847329,Menzel Roofing Services LLC,Roofing contractor,270 E Bahama Rd,Winter Springs,FL,32708,,407/321/689,,RR-052,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072841738,Oak Crest Roofing,Roofing contractor,115 Timberlachen Cir,Lake Mary,FL,32746,,407/321/689,,RR-195,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072936574,Steppi Roofing Inc,Roofing contractor,3609 Old Winter Garden Rd,Orlando,FL,32805,,407/321/689,,RR-023,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4072999600,Sunshine Roofing Ocoee Inc,Roofing contractor,137 Taylor St,Ocoee,FL,34761,,407/321/689,,RR-174,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073032766,Wormley Roofing (WP),Roofing contractor,,Orlando,FL,32804,,407/321/689,,RR-094,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073058323,Ron West Roofing,Roofing contractor,10651 Buck Rd,Orlando,FL,32817,,407/321/689,,RR-029,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073056657,Xtreme Roofing & Construction,Roofing contractor,147 Parliament Loop Ste 1001,Lake Mary,FL,32746,,407/321/689,,RR-186,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073106748,Florida Seamless Gutters,Roofing contractor,2632 Pemberton Dr,Apopka,FL,32703,,407/321/689,,RR-112,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073167021,Allegiance Roof Restoration,Roofing contractor,,Palm City,FL,34990,,407/321/689,,RR-044,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073211520,All Seasons Roofing Repair,Roofing contractor,409 W 4th St,Sanford,FL,32771,,407/321/689,,RR-158,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073216553,Senez Roofing,Roofing contractor,914 Pine Ave,Sanford,FL,32771,,407/321/689,,RR-160,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073229558,Adcock Roofing,Roofing contractor,800 S French Ave,Sanford,FL,32771,,407/321/689,,RR-143,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073221555,Advanced Roofing of Central FL,Roofing contractor,3551 W State Road 46,Sanford,FL,32771,,407/321/689,,RR-145,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073269777,Calloway Roofing,Roofing contractor,2704 Rew Cir Ste 105a,Ocoee,FL,34761,,407/321/689,,RR-181,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073263991,J&M Roofing,Roofing contractor,3586 Aloma Ave Ste 13,Winter Park,FL,32792,,407/321/689,,RR-065,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073287700,Roof-Over America Inc,Roofing contractor,204 Trieste Loop,Lake Mary,FL,32746,,407/321/689,,RR-192,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073307663,Proguard Restoration,Roofing contractor,641 Monroe Rd,Sanford,FL,32771,,407/321/689,,RR-153,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073309303,Tecta America Central FL Commercial Roofing,Roofing contractor,588 Monroe Rd,Sanford,FL,32771,,407/321/689,,RR-146,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073321328,Charles H Miksch Inc,Roofing contractor,,Winter Park,FL,32792,,407/321/689,,RR-090,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073330009,Sears Home Improvement Roofing,Roofing contractor,,Lake Mary,FL,32746,,407/321/689,,RR-205,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073378807,Dr Phillips Roofing (verify name),Roofing contractor,7512 Dr Phillips Blvd,Orlando,FL,32819,,407/321/689,,RR-006,roofing-contractor-partner,PRIORITY; verify name
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073478347,FBC Roofing,Roofing contractor,2222 Ocoee Apopka Rd Ste 104,Ocoee,FL,34761,,407/321/689,,RR-175,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073483777,A To Z Coatings Inc,Roofing contractor,204 E Drury Ave,Kissimmee,FL,34744,,407/321/689,,RR-098,roofing-contractor-partner,KISSIMMEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073499881,R West Roofing,Roofing contractor,330 Rest Haven Ave,Orlando,FL,32806,,407/321/689,,RR-028,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073598147,Southern Style Roofing Inc,Roofing contractor,962 Palmetto St,Oviedo,FL,32765,,407/321/689,,RR-223,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073658586,Wales Roofing Co,Roofing contractor,301 Clonts St,Oviedo,FL,32765,,407/321/689,,RR-231,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073938888,Century Roofing Specialists,Roofing contractor,121 S Orange Ave Ste 1500,Orlando,FL,32801,,407/321/689,,RR-019,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4073959712,Mac Mar Roofing,Roofing contractor,403 Maguire Rd,Ocoee,FL,34761,,407/321/689,,RR-178,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074035464,Fellowship Group Roofing,Roofing contractor,333 12th St,Clermont,FL,34711,,407/321/689,,RR-132,roofing-contractor-partner,CLERMONT
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074070940,Wormley Roofing,Roofing contractor,,Orlando,FL,32804,,407/321/689,,RR-045,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074089298,Stephens Roofing,Roofing contractor,4761 Florence St,Apopka,FL,32712,,407/321/689,,RR-050,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074200478,Empire Roofing Orlando,Roofing contractor,410 Bif Ct,Orlando,FL,32836,,407/321/689,,RR-001,roofing-contractor-partner,PRIORITY 32836
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074237570,Batson Robert Roofing Inc,Roofing contractor,2823 E Jersey Ave,Orlando,FL,32806,,407/321/689,,RR-024,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074272098,SAVITARA General & Roofing Contractors,Roofing contractor,PO Box 616946,Orlando,FL,32861,,407/321/689,,RR-110,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074307663,Sky Light Roofing,Roofing contractor,2516 Middleton Ave,Winter Park,FL,32792,,407/321/689,,RR-048,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074314263,Creative Roofing Specialists,Roofing contractor,708 Powderhorn Cir,Lake Mary,FL,32746,,407/321/689,,RR-188,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074353433,Roofing R Us System Inc,Roofing contractor,263 Shady Oaks Cir,Lake Mary,FL,32746,,407/321/689,,RR-191,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074355148,Synot Roofing & Construction,Roofing contractor,629 Ellen Dr,Winter Park,FL,32789,,407/321/689,,RR-074,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074374146,Mecca Roofing,Roofing contractor,3005 W Lake Mary Blvd,Lake Mary,FL,32746,,407/321/689,,RR-190,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074409140,The Orlando Roofing Co (Hoffner),Roofing contractor,6682 Hoffner Ave,Orlando,FL,32822,,407/321/689,,RR-014,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074567663,Fortified Roofing Solutions Corp,Roofing contractor,2222 Elsinore Ave,Winter Park,FL,32792,,407/321/689,,RR-057,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074628504,Elevate Roofing (Oviedo),Roofing contractor,939 Taramundi Dr,Oviedo,FL,32765,,407/321/689,,RR-230,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074700315,Bryan's Roofing Inc,Roofing contractor,2975 Banana Palm Dr,Kissimmee,FL,34747,,407/321/689,,RR-107,roofing-contractor-partner,KISSIMMEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074760260,Roof Top Services of Central FL,Roofing contractor,37 N Orange Ave Ste 535,Orlando,FL,32801,,407/321/689,,RR-027,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074772823,Castle Roofing Group,Roofing contractor,505 Suggs Rd,Apopka,FL,32703,,407/321/689,,RR-163,roofing-contractor-partner,APOPKA
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074984794,Ron's Roofing & Rain Gutters,Roofing contractor,25 13th St,Saint Cloud,FL,34769,,407/321/689,,RR-216,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4074983900,TSK Exteriors,Roofing contractor,1609 13th St,Saint Cloud,FL,34769,,407/321/689,,RR-206,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075193382,ProFormance Roofing (Apopka),Roofing contractor,2041 N Hiawassee Rd,Apopka,FL,32703,,407/321/689,,RR-166,roofing-contractor-partner,APOPKA
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075211601,William John Associates,Roofing contractor,,Winter Garden,FL,34787,,407/321/689,,RR-116,roofing-contractor-partner,WINTER GARDEN
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075401401,G & A Certified South Roofing,Roofing contractor,1323 Connecticut Ave,Saint Cloud,FL,34769,,407/321/689,,RR-208,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075425903,Pro Roofing & Associate Inc,Roofing contractor,2895 S Orlando Dr,Sanford,FL,32773,,407/321/689,,RR-149,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075423609,Sunrise Roofing Services,Roofing contractor,2200 S French Ave,Sanford,FL,32771,,407/321/689,,RR-144,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075430554,KD Roofing,Roofing contractor,1890 State Road 436,Winter Park,FL,32792,,407/321/689,,RR-077,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075437426,Sunstate Roofs Inc,Roofing contractor,171 Oakwood Way,Winter Park,FL,32789,,407/321/689,,RR-072,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075463536,Roofing Company Winter Park (verify),Roofing contractor,1127 Solana Ave,Winter Park,FL,32789,,407/321/689,,RR-091,roofing-contractor-partner,WINTER PARK; verify
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075593536,G&A Certified Roofing North,Roofing contractor,3500 Aloma Ave Ste G-50,Winter Park,FL,32792,,407/321/689,,RR-079,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075652537,RACS Roofing & Construction Solutions,Roofing contractor,2745 W Fairbanks Ave Ste 205,Winter Park,FL,32789,,407/321/689,,RR-066,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075687702,Orange County Roofing,Roofing contractor,19867 Old Lake Pickett Rd,Orlando,FL,32820,,407/321/689,,RR-035,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075745003,T Mark Roofing Inc,Roofing contractor,3665 S Orlando Dr,Sanford,FL,32773,,407/321/689,,RR-150,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075750022,Ocean Roofing of Florida,Roofing contractor,4327 S Highway 27,Clermont,FL,34711,,407/321/689,,RR-128,roofing-contractor-partner,CLERMONT
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075801036,FRS Flat Roofing,Roofing contractor,5660 Brighton Park Ln,Orlando,FL,32839,,407/321/689,,RR-025,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075927360,Megram Construction Roofing,Roofing contractor,400 W State Road 434 Ste 1016,Oviedo,FL,32765,,407/321/689,,RR-225,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075930075,Ramflas Roofing Services,Roofing contractor,2014 Jaffa Dr,Saint Cloud,FL,34771,,407/321/689,,RR-217,roofing-contractor-partner,ST CLOUD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075952602,C Sterling Quality Roofing Inc,Roofing contractor,784 Harold Ave,Winter Park,FL,32789,,407/321/689,,RR-054,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4075998346,C Sterling Quality Roofing (line 2),Roofing contractor,535 N Park Ave,Winter Park,FL,32789,,407/321/689,,RR-093,roofing-contractor-partner,WINTER PARK alt line
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076000396,Centaur Roofing & Construction,Roofing contractor,1750 W Broadway St Ste 106,Oviedo,FL,32765,,407/321/689,,RR-233,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076023363,Certified Best Roofing,Roofing contractor,1065 E Broadway St,Oviedo,FL,32765,,407/321/689,,RR-222,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076079135,Roof Over America,Roofing contractor,1951 Palmer Ave,Winter Park,FL,32792,,407/321/689,,RR-070,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076074856,The Roofing Doctor,Roofing contractor,941 W Morse Blvd Ste 100,Winter Park,FL,32789,,407/321/689,,RR-071,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076171717,B2 Exterior Solutions,Roofing contractor,,Orlando,FL,32836,,407/321/689,,RR-002,roofing-contractor-partner,PRIORITY 32836
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076255866,Stratus Roofing,Roofing contractor,1081 9th St,Winter Garden,FL,34787,,407/321/689,,RR-051,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076259738,Weathertite Coatings Inc,Roofing contractor,755 Oakland Hills Cir Unit 109,Lake Mary,FL,32746,,407/321/689,,RR-194,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076284688,Govu Inc,Roofing contractor,151 S New York Ave,Winter Park,FL,32789,,407/321/689,,RR-068,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076289590,Leonhard Roofing,Roofing contractor,151 S New York Ave,Winter Park,FL,32789,,407/321/689,,RR-067,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076375339,Sheegog Contracting,Roofing contractor,5526 Lake Howell Rd,Winter Park,FL,32792,,407/321/689,,RR-059,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076479420,Carroll Bradford Roofing,Roofing contractor,1925 Prospect Ave Ste 210,Orlando,FL,32814,,407/321/689,,RR-036,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076481772,All American Roofing North,Roofing contractor,15 S Dollins Ave,Orlando,FL,32805,,407/321/689,,RR-114,roofing-contractor-partner,WINTER GARDEN svc
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076488009,Florida Universal Roofing Inc,Roofing contractor,1808 Acme St,Orlando,FL,32805,,407/321/689,,RR-022,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076500013,Hodges Brothers Roofing,Roofing contractor,501 Hames Ave,Orlando,FL,32805,,407/321/689,,RR-021,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076563396,Sanders Roofing & Sheet Metal,Roofing contractor,150 Taylor St,Ocoee,FL,34761,,407/321/689,,RR-177,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076563169,Sisson Roofing of Central FL,Roofing contractor,306 Ocoee Apopka Rd Ste 5,Ocoee,FL,34761,,407/321/689,,RR-179,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076577600,Perry Roofing Contractors Inc,Roofing contractor,7601 Citrus Ave,Winter Park,FL,32792,,407/321/689,,RR-084,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076602212,Tip Top Roofing Company,Roofing contractor,660 W Kennedy Blvd,Orlando,FL,32810,,407/321/689,,RR-017,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076716166,D'anna Building & Roofing Inc,Roofing contractor,2463 Brookshire Ave,Winter Park,FL,32792,,407/321/689,,RR-088,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076717604,Southern States Roofing of Central FL,Roofing contractor,7601 Citrus Ave,Winter Park,FL,32792,,407/321/689,,RR-085,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076712666,Winter Park Roofing Inc,Roofing contractor,3500 Aloma Ave Ste W-1,Winter Park,FL,32792,,407/321/689,,RR-076,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076720001,David Lundberg Building & Roofing,Roofing contractor,1709 Howell Branch Rd,Winter Park,FL,32789,,407/321/689,,RR-089,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076789721,Advantage Roofing Inc,Roofing contractor,6903 Partridge Ln,Orlando,FL,32807,,407/321/689,,RR-018,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076792070,Fleming Brothers Roofing Co Inc,Roofing contractor,7601 Citrus Ave,Winter Park,FL,32792,,407/321/689,,RR-053,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076794552,Martin Roofing Services Inc,Roofing contractor,2720 Forsyth Rd,Winter Park,FL,32792,,407/321/689,,RR-082,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076797663,Weather All Roofing Inc,Roofing contractor,1421 Border Dr,Winter Park,FL,32789,,407/321/689,,RR-087,roofing-contractor-partner,WINTER PARK
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4076926576,D&E Roofing,Roofing contractor,821 N Main St,Kissimmee,FL,34744,,407/321/689,,RR-099,roofing-contractor-partner,KISSIMMEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077020206,Proformance Roofing,Roofing contractor,1795 E Highway 50,Clermont,FL,34711,,407/321/689,,RR-139,roofing-contractor-partner,CLERMONT
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077042191,Sisson Roofing of Central FL (line 2),Roofing contractor,666 California Ave,Ocoee,FL,34761,,407/321/689,,RR-180,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077078271,Alan's Roofing Inc,Roofing contractor,145 E Sandpiper St,Apopka,FL,32712,,407/321/689,,RR-049,roofing-contractor-partner,
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077101250,Roofing Brothers of Florida,Roofing contractor,988 Westwood Sq,Oviedo,FL,32765,,407/321/689,,RR-224,roofing-contractor-partner,OVIEDO
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077173104,Vortex Roofing & Construction,Roofing contractor,216 S Holly Ave,Sanford,FL,32771,,407/321/689,,RR-161,roofing-contractor-partner,SANFORD
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077326563,Next GRC Roofing,Roofing contractor,115 Commerce St,Lake Mary,FL,32746,,407/321/689,,RR-200,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077434583,Professional Choice Roofing,Roofing contractor,250 International Pkwy Ste 128,Lake Mary,FL,32746,,407/321/689,,RR-198,roofing-contractor-partner,LAKE MARY
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077434667,TMCG Roofing Corp,Roofing contractor,1221 Arden Oaks Dr,Ocoee,FL,34761,,407/321/689,,RR-183,roofing-contractor-partner,OCOEE
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077490808,Schick Roofing,Roofing contractor,,Orlando,FL,32819,,407/321/689,,RR-005,roofing-contractor-partner,PRIORITY Bay Hill/Dr Phillips
2004,Roofing-Orlando-Central,RRSOFLA,Orlando/Central (407/321/689),4077544552,Century Roofing Specialist (line 2),Roofing contractor,,Winter Garden,FL,34787,,407/321/689,,RR-113,roofing-contractor-partner,WINTER GARDEN
